gene_id	reporting_category	biochemical_context	original_families	resolution_group	family_resolution_method	family_resolution_status	nearest_reference_id	nearest_reference_family	nearest_reference_distance	hmmer_score	hmmer_evalue	length	source	sequence_scope	discovery_round	matched_protein_id	meme_status	meme_status_quality_aware	motif_support_quality	meme_evaluable	singleton_passthrough	n_motifs_found	n_motifs_expected	motif_ids	motif_best_evalue	motif_coverage	expected_domain_record_present	pfam_n_domains	pfam_domain_architecture	pfam_best_evalue	pfam_total_score	pfam_confirmation_rule	pfam_required_ids	pfam_required_n_domains	pfam_required_n_present	domain_confirmation_status	domain_validated	meme_biological_pass	meme_operational_pass	meme_pass	pfam_pass	pfam_status	pfam_gate_active	final_pass	final_outcome
GMO.00001513.v1.g189930.t1	lox	Oxylipin and volatile-product chemistry								993.9	1.2e-297	929	proteome_v1_exact	full_length	round1	GMO.00001513.v1.g189930.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.75e-59	1.0	true	2	both	5.3000000000000006e-303	1014.7	all_required	PF00305,PF01477	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g504730.t1	lox	Oxylipin and volatile-product chemistry								993.1	2.2000000000000002e-297	927	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g504730.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.75e-59	1.0	true	2	both	9.6e-303	1012.6	all_required	PF00305,PF01477	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g504600.t1	lox	Oxylipin and volatile-product chemistry								882.1	8.5e-264	580	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g504600.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	7.189999999999999e-61	0.9	true	1	PF00305	3.4e-269	881.9	all_required	PF00305,PF01477	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002218.v1.g365940.t1	lox	Oxylipin and volatile-product chemistry								799.4	8.9e-239	841	proteome_v1_exact	full_length	round1	GMO.00002218.v1.g365940.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.29e-56	1.0	true	2	both	1.3e-215	742.3	all_required	PF00305,PF01477	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000789.v1.g067900.t1	lox	Oxylipin and volatile-product chemistry								414.6	2.5e-122	274	proteome_v1_exact	full_length	round1	GMO.00000789.v1.g067900.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_2,motif_3,motif_6,motif_7,motif_8	2.36e-54	0.5	true	1	PF00305	9.9e-128	414.4	all_required	PF00305,PF01477	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002176.v1.g311790.t2	lox	Oxylipin and volatile-product chemistry								211.0	9.899999999999999e-61	171	proteome_v1_exact	full_length	round1	GMO.00002176.v1.g311790.t2	confirmed	confirmed	strong_only	True	False	3	10	motif_2,motif_6,motif_7	2.47e-49	0.3	true	1	PF00305	3.9e-66	210.9	all_required	PF00305,PF01477	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002176.v1.g311810.t1	lox	Oxylipin and volatile-product chemistry								210.8	1.2e-60	171	proteome_v1_exact	full_length	round1	GMO.00002176.v1.g311810.t1	confirmed	confirmed	strong_only	True	False	3	10	motif_2,motif_6,motif_7	3.94e-55	0.3	true	1	PF00305	4.6e-66	210.6	all_required	PF00305,PF01477	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002787.v1.g684210.t2	lox	Oxylipin and volatile-product chemistry								173.2	2.7e-49	167	proteome_v1_exact	full_length	round1	GMO.00002787.v1.g684210.t2	confirmed	confirmed	strong_only	True	False	3	10	motif_2,motif_6,motif_7	5.15e-51	0.3	true	1	PF00305	1.1e-54	173.0	all_required	PF00305,PF01477	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002356.v1.g504590.t1	lox	Oxylipin and volatile-product chemistry								118.8	8e-33	337	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g504590.t1	partial	partial	strong_only	True	False	1	10	motif_5	6.75e-53	0.1	true	2	both	3.7e-38	161.8	all_required	PF00305,PF01477	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001695.v1.g225230.t1	mgl	Sulfur release and comparative reference architectures	CBL,CGS,CSCBL_like,MGL_artocarpus,MGL_cannabis,MGL_durio	plp_pf01053	phylogeny_nearest_reference	resolved	A0A803PP87	MGL	5.0086e-06	285.6	1.3e-83	448	proteome_v1_exact	full_length	round2	GMO.00001695.v1.g225230.t1	confirmed	confirmed	strong_plus_weaker	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.3400000000000002e-65	1.0	false											True	True	True	True		True	True	retained_by_default_no_configured_domain_rule
GMO.00002556.v1.g618800.t1	mgl	Sulfur release and comparative reference architectures	CBL,CGS,CSCBL_like,MGL_artocarpus,MGL_cannabis,MGL_durio	plp_pf01053	phylogeny_nearest_reference	resolved	A0A803PP87	MGL	0.0	285.6	1.3e-83	448	proteome_v1_exact	full_length	round2	GMO.00002556.v1.g618800.t1	confirmed	confirmed	strong_plus_weaker	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.3400000000000002e-65	1.0	false											True	True	True	True		True	True	retained_by_default_no_configured_domain_rule
GMO.00002319.v1.g469810.t1	myrosinase	Sulfur release and comparative reference architectures								990.0	3.6e-297	1057	proteome_v1_exact	full_length	round1	GMO.00002319.v1.g469810.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.19e-49	1.0	true	1	all	2.6e-159	516.6	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g163370.t1	myrosinase	Sulfur release and comparative reference architectures								571.0	4.5e-170	495	proteome_v1_exact	full_length	round1	GMO.00001343.v1.g163370.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.219999999999999e-48	1.0	true	1	all	9.8e-176	570.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g171830.t1	myrosinase	Sulfur release and comparative reference architectures								571.0	4.5e-170	495	proteome_v1_exact	full_length	round1	GMO.00001385.v1.g171830.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.219999999999999e-48	1.0	true	1	all	9.8e-176	570.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002275.v1.g403640.t1	myrosinase	Sulfur release and comparative reference architectures								555.1	3.1e-165	500	proteome_v1_exact	full_length	round1	GMO.00002275.v1.g403640.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.28e-50	1.0	true	1	all	6.199999999999999e-171	554.9	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000537.v1.g020960.t1	myrosinase	Sulfur release and comparative reference architectures								552.4	2e-164	500	proteome_v1_exact	full_length	round1	GMO.00000537.v1.g020960.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.49e-49	1.0	true	1	all	4e-170	552.2	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g504710.t2	myrosinase	Sulfur release and comparative reference architectures								541.8	3.3000000000000002e-161	484	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g504710.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.93e-49	1.0	true	1	all	6.900000000000001e-167	541.6	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001513.v1.g189950.t1	myrosinase	Sulfur release and comparative reference architectures								541.2	5e-161	528	proteome_v1_exact	full_length	round1	GMO.00001513.v1.g189950.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.93e-49	1.0	true	1	all	1.0999999999999999e-166	540.9	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001050.v1.g096410.t2	myrosinase	Sulfur release and comparative reference architectures								534.4	6e-159	507	proteome_v1_exact	full_length	round1	GMO.00001050.v1.g096410.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.73e-52	1.0	true	1	all	1.2000000000000001e-164	534.2	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002523.v1.g603190.t1	myrosinase	Sulfur release and comparative reference architectures								533.8	8.7e-159	517	proteome_v1_exact	full_length	round1	GMO.00002523.v1.g603190.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.73e-52	1.0	true	1	all	1.7000000000000002e-164	533.6	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001856.v1.g257650.t1	myrosinase	Sulfur release and comparative reference architectures								526.9	1.1e-156	509	proteome_v1_exact	full_length	round1	GMO.00001856.v1.g257650.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.37e-49	1.0	true	1	all	2.2000000000000002e-162	526.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002277.v1.g422660.t1	myrosinase	Sulfur release and comparative reference architectures								525.8	2.3e-156	509	proteome_v1_exact	full_length	round1	GMO.00002277.v1.g422660.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.77e-48	1.0	true	1	all	4.7e-162	525.6	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001050.v1.g096390.t2	myrosinase	Sulfur release and comparative reference architectures								525.7	2.6e-156	511	proteome_v1_exact	full_length	round1	GMO.00001050.v1.g096390.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.94e-50	1.0	true	1	all	5.100000000000001e-162	525.5	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002523.v1.g603210.t2	myrosinase	Sulfur release and comparative reference architectures								524.7	5.3e-156	511	proteome_v1_exact	full_length	round1	GMO.00002523.v1.g603210.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.94e-51	1.0	true	1	all	1.1e-161	524.5	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000827.v1.g069880.t1	myrosinase	Sulfur release and comparative reference architectures								524.4	6.200000000000001e-156	497	proteome_v1_exact	full_length	round1	GMO.00000827.v1.g069880.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.19e-40	1.0	true	1	all	1.4000000000000002e-161	524.0	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002523.v1.g603200.t2	myrosinase	Sulfur release and comparative reference architectures								523.6	1.1e-155	499	proteome_v1_exact	full_length	round1	GMO.00002523.v1.g603200.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	7.51e-53	1.0	true	1	all	2.3e-161	523.4	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001050.v1.g096400.t2	myrosinase	Sulfur release and comparative reference architectures								523.5	1.1e-155	499	proteome_v1_exact	full_length	round1	GMO.00001050.v1.g096400.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	7.51e-53	1.0	true	1	all	2.3e-161	523.4	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g504720.t3	myrosinase	Sulfur release and comparative reference architectures								521.9	3.6e-155	524	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g504720.t3	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.4100000000000002e-49	1.0	true	1	all	7.2e-161	521.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001513.v1.g189940.t1	myrosinase	Sulfur release and comparative reference architectures								521.7	4.1e-155	528	proteome_v1_exact	full_length	round1	GMO.00001513.v1.g189940.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.4100000000000002e-49	1.0	true	1	all	8.200000000000001e-161	521.5	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000827.v1.g069860.t2	myrosinase	Sulfur release and comparative reference architectures								521.5	4.8e-155	510	proteome_v1_exact	full_length	round1	GMO.00000827.v1.g069860.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.19e-49	1.0	true	1	all	1e-160	521.2	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002277.v1.g413260.t1	myrosinase	Sulfur release and comparative reference architectures								518.0	5.4e-154	508	proteome_v1_exact	full_length	round1	GMO.00002277.v1.g413260.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.88e-53	1.0	true	1	all	1.2e-159	517.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g312690.t1	myrosinase	Sulfur release and comparative reference architectures								513.1	1.7e-152	517	proteome_v1_exact	full_length	round1	GMO.00002176.v1.g312690.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.07e-44	1.0	true	1	all	3.4000000000000003e-158	512.9	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001527.v1.g192460.t1	myrosinase	Sulfur release and comparative reference architectures								512.5	2.6e-152	509	proteome_v1_exact	full_length	round1	GMO.00001527.v1.g192460.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.42e-52	1.0	true	1	all	5.6e-158	512.2	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002277.v1.g413310.t1	myrosinase	Sulfur release and comparative reference architectures								512.3	3e-152	509	proteome_v1_exact	full_length	round1	GMO.00002277.v1.g413310.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.42e-52	1.0	true	1	all	6.5000000000000005e-158	512.0	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001527.v1.g192620.t1	myrosinase	Sulfur release and comparative reference architectures								511.7	4.5e-152	508	proteome_v1_exact	full_length	round1	GMO.00001527.v1.g192620.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.04e-48	1.0	true	1	all	1e-157	511.4	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001050.v1.g096380.t1	myrosinase	Sulfur release and comparative reference architectures								502.5	2.7e-149	481	proteome_v1_exact	full_length	round1	GMO.00001050.v1.g096380.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.01e-45	1.0	true	1	all	5.4000000000000004e-155	502.4	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002523.v1.g603220.t1	myrosinase	Sulfur release and comparative reference architectures								502.4	3.1e-149	481	proteome_v1_exact	full_length	round1	GMO.00002523.v1.g603220.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.01e-45	1.0	true	1	all	6.1e-155	502.2	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001378.v1.g171120.t2	myrosinase	Sulfur release and comparative reference architectures								495.9	2.8e-147	512	proteome_v1_exact	full_length	round1	GMO.00001378.v1.g171120.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.08e-47	1.0	true	1	all	5.6e-153	495.7	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002288.v1.g439230.t1	myrosinase	Sulfur release and comparative reference architectures								495.3	4.2e-147	519	proteome_v1_exact	full_length	round1	GMO.00002288.v1.g439230.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.08e-47	1.0	true	1	all	8.4e-153	495.1	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001378.v1.g171180.t1	myrosinase	Sulfur release and comparative reference architectures								492.5	2.9e-146	548	proteome_v1_exact	full_length	round1	GMO.00001378.v1.g171180.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.07e-44	1.0	true	1	all	6.1e-152	492.3	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002288.v1.g439150.t1	myrosinase	Sulfur release and comparative reference architectures								492.3	3.5e-146	548	proteome_v1_exact	full_length	round1	GMO.00002288.v1.g439150.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.07e-44	1.0	true	1	all	7.1e-152	492.1	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000845.v1.g075370.t2	myrosinase	Sulfur release and comparative reference architectures								487.6	9.500000000000001e-145	521	proteome_v1_exact	full_length	round1	GMO.00000845.v1.g075370.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.98e-47	1.0	true	1	all	2e-150	487.3	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002319.v1.g458380.t3	myrosinase	Sulfur release and comparative reference architectures								487.6	9.500000000000001e-145	521	proteome_v1_exact	full_length	round1	GMO.00002319.v1.g458380.t3	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.98e-47	1.0	true	1	all	2e-150	487.3	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001378.v1.g171130.t1	myrosinase	Sulfur release and comparative reference architectures								486.3	2.3e-144	564	proteome_v1_exact	full_length	round1	GMO.00001378.v1.g171130.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.24e-47	1.0	true	1	all	5.1e-150	486.0	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002288.v1.g439220.t1	myrosinase	Sulfur release and comparative reference architectures								484.5	8.2e-144	564	proteome_v1_exact	full_length	round1	GMO.00002288.v1.g439220.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.24e-47	1.0	true	1	all	1.8e-149	484.1	any_required	PF00232	1	1	complete	True	True	True	True	True	complete	True	True	retained
