gene_id	family	biochemical_context	target_bin	length	score	evalue	source	sequence_scope	discovery_round	matched_protein_id	pfam_hit	full_length_reference_hit	passing_pfam_profiles	passing_full_length_reference_queries	search_route
GMO.00000095.v1.g000850.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	196	156.5	3.1e-44	proteome_v1_exact	full_length	round2	GMO.00000095.v1.g000850.t1	true	false	PF00067.28		pfam_only
GMO.00002176.v1.g318410.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	196	156.5	3.1e-44	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g318410.t1	true	false	PF00067.28		pfam_only
GMO.00002336.v1.g487390.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	466	152.9	3.7e-43	proteome_v1_exact	full_length	round2	GMO.00002336.v1.g487390.t1	true	false	PF00067.28		pfam_only
GMO.00001380.v1.g171440.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	227	145.5	6.2e-41	proteome_v1_exact	full_length	round2	GMO.00001380.v1.g171440.t1	true	false	PF00067.28		pfam_only
GMO.00002271.v1.g399410.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	312	136.9	2.6e-38	proteome_v1_exact	full_length	round2	GMO.00002271.v1.g399410.t1	true	false	PF00067.28		pfam_only
GMO.00002176.v1.g318390.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	159	123.9	2.4e-34	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g318390.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g170110.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	306	114.9	1.3e-31	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170110.t1	true	false	PF00067.28		pfam_only
GMO.00002176.v1.g310420.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	342	113.0	4.5e-31	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g310420.t1	true	false	PF00067.28		pfam_only
GMO.00002255.v1.g391920.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	404	112.5	6.7e-31	proteome_v1_exact	full_length	round2	GMO.00002255.v1.g391920.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g169990.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	305	107.0	3.1e-29	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g169990.t1	true	false	PF00067.28		pfam_only
GMO.00002288.v1.g440130.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	305	104.6	1.6e-28	proteome_v1_exact	full_length	round2	GMO.00002288.v1.g440130.t1	true	false	PF00067.28		pfam_only
GMO.00001329.v1.g149380.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	213	100.5	2.9e-27	proteome_v1_exact	full_length	round2	GMO.00001329.v1.g149380.t1	true	false	PF00067.28		pfam_only
GMO.00002523.v1.g599540.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	213	100.5	2.9e-27	proteome_v1_exact	full_length	round2	GMO.00002523.v1.g599540.t1	true	false	PF00067.28		pfam_only
GMO.00001527.v1.g193280.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	307	97.4	2.5e-26	proteome_v1_exact	full_length	round2	GMO.00001527.v1.g193280.t1	true	false	PF00067.28		pfam_only
GMO.00002275.v1.g403670.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	149	94.7	1.6e-25	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g403670.t1	true	false	PF00067.28		pfam_only
GMO.00000095.v1.g000840.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	329	91.5	1.6e-24	proteome_v1_exact	full_length	round2	GMO.00000095.v1.g000840.t1	true	false	PF00067.28		pfam_only
GMO.00002176.v1.g318420.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	329	91.5	1.6e-24	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g318420.t1	true	false	PF00067.28		pfam_only
GMO.00001508.v1.g187910.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	385	87.9	2e-23	proteome_v1_exact	full_length	round2	GMO.00001508.v1.g187910.t1	true	false	PF00067.28		pfam_only
GMO.00001706.v1.g226830.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	323	84.5	2.1e-22	proteome_v1_exact	full_length	round2	GMO.00001706.v1.g226830.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480590.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	192	80.8	2.8e-21	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480590.t1	true	false	PF00067.28		pfam_only
GMO.00001837.v1.g256280.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	232	77.8	2.2e-20	proteome_v1_exact	full_length	round2	GMO.00001837.v1.g256280.t1	true	false	PF00067.28		pfam_only
GMO.00001329.v1.g149410.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	175	68.9	1.1e-17	proteome_v1_exact	full_length	round2	GMO.00001329.v1.g149410.t1	true	false	PF00067.28		pfam_only
GMO.00002523.v1.g599570.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	175	68.9	1.1e-17	proteome_v1_exact	full_length	round2	GMO.00002523.v1.g599570.t1	true	false	PF00067.28		pfam_only
GMO.00000552.v1.g021550.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	276	66.8	4.8e-17	proteome_v1_exact	full_length	round2	GMO.00000552.v1.g021550.t2	true	false	PF00067.28		pfam_only
GMO.00002363.v1.g506290.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	92	64.4	2.6e-16	proteome_v1_exact	full_length	round2	GMO.00002363.v1.g506290.t1	true	false	PF00067.28		pfam_only
GMO.00001329.v1.g149370.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	175	63.3	5.7e-16	proteome_v1_exact	full_length	round2	GMO.00001329.v1.g149370.t1	true	false	PF00067.28		pfam_only
GMO.00000684.v1.g046510.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	161	63.2	6.1e-16	proteome_v1_exact	full_length	round2	GMO.00000684.v1.g046510.t1	true	false	PF00067.28		pfam_only
GMO.00002294.v1.g447450.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	161	63.2	6.1e-16	proteome_v1_exact	full_length	round2	GMO.00002294.v1.g447450.t1	true	false	PF00067.28		pfam_only
GMO.00002494.v1.g559400.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	116	62.7	8.3e-16	proteome_v1_exact	full_length	round2	GMO.00002494.v1.g559400.t2	true	false	PF00067.28		pfam_only
GMO.00002523.v1.g599530.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	175	61.5	1.9e-15	proteome_v1_exact	full_length	round2	GMO.00002523.v1.g599530.t1	true	false	PF00067.28		pfam_only
GMO.00002176.v1.g340570.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	91	61.3	2.3e-15	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g340570.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g479010.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	114	50.2	5.2e-12	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g479010.t1	true	false	PF00067.28		pfam_only
GMO.00001343.v1.g162120.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	542	901.3	5.6e-271	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g162120.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00001385.v1.g173130.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	542	901.3	5.6e-271	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g173130.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00002271.v1.g399560.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	468	489.1	1.9e-145	proteome_v1_exact	full_length	round2	GMO.00002271.v1.g399560.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00000743.v1.g064290.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	468	488.0	4.1e-145	proteome_v1_exact	full_length	round2	GMO.00000743.v1.g064290.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00001695.v1.g225230.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	448	285.6	1.3e-83	proteome_v1_exact	full_length	round2	GMO.00001695.v1.g225230.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00002556.v1.g618800.t1	CGS	Sulfur amino-acid and glutathione supply	CGS	448	285.6	1.3e-83	proteome_v1_exact	full_length	round2	GMO.00002556.v1.g618800.t1	true	true	PF01053.27	P55217/CGS1_ARATH/SV3	pfam_and_reference
GMO.00002271.v1.g399560.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	468	748.5	5.6e-225	proteome_v1_exact	full_length	round2	GMO.00002271.v1.g399560.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00000743.v1.g064290.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	468	745.7	4e-224	proteome_v1_exact	full_length	round2	GMO.00000743.v1.g064290.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g162120.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	542	457.9	6e-136	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g162120.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00001385.v1.g173130.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	542	457.9	6e-136	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g173130.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00001695.v1.g225230.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	448	285.6	1.3e-83	proteome_v1_exact	full_length	round2	GMO.00001695.v1.g225230.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00002556.v1.g618800.t1	CBL	Sulfur amino-acid and glutathione supply	CBL	448	285.6	1.3e-83	proteome_v1_exact	full_length	round2	GMO.00002556.v1.g618800.t1	true	true	PF01053.27	P53780/METC_ARATH/SV1	pfam_and_reference
GMO.00001085.v1.g107400.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	462	598.7	2.6e-179	proteome_v1_exact	full_length	round2	GMO.00001085.v1.g107400.t2	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00000720.v1.g055740.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	462	596.9	9.7e-179	proteome_v1_exact	full_length	round2	GMO.00000720.v1.g055740.t2	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00001309.v1.g144570.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	470	531.2	7.8e-159	proteome_v1_exact	full_length	round2	GMO.00001309.v1.g144570.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002553.v1.g611910.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	468	531.1	8.9e-159	proteome_v1_exact	full_length	round2	GMO.00002553.v1.g611910.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002516.v1.g583210.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	435	459.9	3.3e-137	proteome_v1_exact	full_length	round2	GMO.00002516.v1.g583210.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00000644.v1.g043570.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	479	406.5	5.4e-121	proteome_v1_exact	full_length	round2	GMO.00000644.v1.g043570.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002294.v1.g446750.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	479	406.5	5.4e-121	proteome_v1_exact	full_length	round2	GMO.00002294.v1.g446750.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00001016.v1.g094210.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	187	189.7	3e-55	proteome_v1_exact	full_length	round2	GMO.00001016.v1.g094210.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00001811.v1.g249310.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	517	159.3	3.7e-45	proteome_v1_exact	full_length	round2	GMO.00001811.v1.g249310.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002459.v1.g541570.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	515	159.3	3.7e-45	proteome_v1_exact	full_length	round2	GMO.00002459.v1.g541570.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002427.v1.g529310.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	520	148.2	8.8e-42	proteome_v1_exact	full_length	round2	GMO.00002427.v1.g529310.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002459.v1.g541560.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	517	141.8	7.2e-40	proteome_v1_exact	full_length	round2	GMO.00002459.v1.g541560.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002511.v1.g578870.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	457	141.2	1.1e-39	proteome_v1_exact	full_length	round2	GMO.00002511.v1.g578870.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00001811.v1.g249320.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	517	141.1	1.2e-39	proteome_v1_exact	full_length	round2	GMO.00001811.v1.g249320.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00000174.v1.g002340.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	430	120.8	1.8e-33	proteome_v1_exact	full_length	round2	GMO.00000174.v1.g002340.t2	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002176.v1.g338000.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	430	118.5	8.8e-33	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g338000.t2	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002364.v1.g513200.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	537	118.2	1.1e-32	proteome_v1_exact	full_length	round2	GMO.00002364.v1.g513200.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002253.v1.g378900.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	516	114.6	1.3e-31	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g378900.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002497.v1.g564380.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	426	105.0	1e-28	proteome_v1_exact	full_length	round2	GMO.00002497.v1.g564380.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002498.v1.g565740.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	426	105.0	1e-28	proteome_v1_exact	full_length	round2	GMO.00002498.v1.g565740.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002656.v1.g656780.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	525	104.3	1.7e-28	proteome_v1_exact	full_length	round2	GMO.00002656.v1.g656780.t1	true	false	PF00743.26		pfam_only
GMO.00001649.v1.g216600.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	525	103.6	2.8e-28	proteome_v1_exact	full_length	round2	GMO.00001649.v1.g216600.t1	true	false	PF00743.26		pfam_only
GMO.00000992.v1.g090290.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	398	98.9	7.3e-27	proteome_v1_exact	full_length	round2	GMO.00000992.v1.g090290.t1	true	false	PF00743.26		pfam_only
GMO.00002283.v1.g431800.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	398	98.9	7.3e-27	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g431800.t1	true	false	PF00743.26		pfam_only
GMO.00000332.v1.g008310.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	418	95.9	6e-26	proteome_v1_exact	full_length	round2	GMO.00000332.v1.g008310.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002251.v1.g368480.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	418	95.4	8.6e-26	proteome_v1_exact	full_length	round2	GMO.00002251.v1.g368480.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00000332.v1.g008280.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	426	91.8	1e-24	proteome_v1_exact	full_length	round2	GMO.00000332.v1.g008280.t1	true	false	PF00743.26		pfam_only
GMO.00002251.v1.g368460.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	426	91.8	1e-24	proteome_v1_exact	full_length	round2	GMO.00002251.v1.g368460.t1	true	false	PF00743.26		pfam_only
GMO.00001607.v1.g210610.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	488	91.4	1.4e-24	proteome_v1_exact	full_length	round2	GMO.00001607.v1.g210610.t1	true	false	PF00743.26		pfam_only
GMO.00000574.v1.g032780.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	489	91.0	1.8e-24	proteome_v1_exact	full_length	round2	GMO.00000574.v1.g032780.t1	true	false	PF00743.26		pfam_only
GMO.00002453.v1.g540400.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	400	84.3	2e-22	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g540400.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002499.v1.g568070.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	387	83.4	3.6e-22	proteome_v1_exact	full_length	round2	GMO.00002499.v1.g568070.t1	true	false	PF00743.26		pfam_only
GMO.00000732.v1.g060860.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	387	82.9	5.2e-22	proteome_v1_exact	full_length	round2	GMO.00000732.v1.g060860.t1	true	false	PF00743.26		pfam_only
GMO.00002582.v1.g623990.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	402	82.1	9.5e-22	proteome_v1_exact	full_length	round2	GMO.00002582.v1.g623990.t1	true	false	PF00743.26		pfam_only
GMO.00002459.v1.g541550.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	382	80.6	2.6e-21	proteome_v1_exact	full_length	round2	GMO.00002459.v1.g541550.t2	true	false	PF00743.26		pfam_only
GMO.00000308.v1.g006490.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	396	73.2	4.5e-19	proteome_v1_exact	full_length	round2	GMO.00000308.v1.g006490.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00002218.v1.g364020.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	396	73.1	5e-19	proteome_v1_exact	full_length	round2	GMO.00002218.v1.g364020.t1	true	true	PF00743.26	Q9SXE1/GSOX3_ARATH/SV1	pfam_and_reference
GMO.00001266.v1.g138900.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	88	69.6	8e-19	proteome_v1_exact	full_length	round2	GMO.00001266.v1.g138900.t1	false	true		Q9SXE1/GSOX3_ARATH/SV1	reference_only
GMO.00002466.v1.g548230.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	88	69.6	8e-19	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g548230.t1	false	true		Q9SXE1/GSOX3_ARATH/SV1	reference_only
GMO.00001811.v1.g249330.t2	FMO	Conjugation, transfer, and redox chemistry	FMO	355	66.1	6.7e-17	proteome_v1_exact	full_length	round2	GMO.00001811.v1.g249330.t2	true	false	PF00743.26		pfam_only
GMO.00001649.v1.g216590.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	378	51.5	1.7e-12	proteome_v1_exact	full_length	round2	GMO.00001649.v1.g216590.t1	true	false	PF00743.26		pfam_only
GMO.00002656.v1.g656790.t1	FMO	Conjugation, transfer, and redox chemistry	FMO	378	51.5	1.7e-12	proteome_v1_exact	full_length	round2	GMO.00002656.v1.g656790.t1	true	false	PF00743.26		pfam_only
GMO.00000720.v1.g052440.t2	GSH1	Sulfur amino-acid and glutathione supply	GSH1	526	974.1	4.7e-293	proteome_v1_exact	full_length	round2	GMO.00000720.v1.g052440.t2	true	true	PF04107.19	Q9ZNX6/GSH1_MEDTR/SV1	pfam_and_reference
GMO.00002767.v1.g678100.t2	GSH1	Sulfur amino-acid and glutathione supply	GSH1	526	973.6	6.5e-293	proteome_v1_exact	full_length	round2	GMO.00002767.v1.g678100.t2	true	true	PF04107.19	Q9ZNX6/GSH1_MEDTR/SV1	pfam_and_reference
GMO.00002216.v1.g346800.t2	GSH2	Sulfur amino-acid and glutathione supply	GSH2	553	839.7	2.1e-252	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g346800.t2	true	true	PF03199.22;PF03917.24	O23732/GSHB_BRAJU/SV1	pfam_and_reference
GMO.00000872.v1.g079810.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	385	623.8	2.9e-187	proteome_v1_exact	full_length	round2	GMO.00000872.v1.g079810.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
GMO.00002319.v1.g473590.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	385	623.1	4.7e-187	proteome_v1_exact	full_length	round2	GMO.00002319.v1.g473590.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
GMO.00002216.v1.g357410.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	326	528.5	2.6e-158	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g357410.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
GMO.00002216.v1.g357860.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	327	511.3	4.3e-153	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g357860.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
GMO.00002216.v1.g357420.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	324	510.1	1e-152	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g357420.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
GMO.00002216.v1.g357480.t1	OASTL	Sulfur amino-acid and glutathione supply	OASTL	324	503.5	1e-150	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g357480.t1	true	true	PF00291.32	P47999/CYSKP_ARATH/SV2	pfam_and_reference
